priority,tier,session,signal,q,body,source,topics,title,url,path
347,2,v1-PROMPT-EXPLORE,6,0.89,18266,web.archive.org,Web & UI,Jonathan Ive / 25/25 - Celebrating 25 Years of Design : - Design/Designer Information,https://web.archive.org/web/20100104104501/http://www.designmuseum.org/design/jonathan-ive,
348,2,v1-PROMPT-EXPLORE,6,0.88,17791,web.archive.org,Web & UI,London Transport / Designing Modern Britain - Design Museum Exhibition : - Design/Designer,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/london-transport,
349,2,v1-PROMPT-EXPLORE,6,0.88,17791,web.archive.org,Web & UI,London Transport / Designing Modern Britain - Design Museum Exhibition : - Design/Designer,https://web.archive.org/web/20091219144208/http://designmuseum.org/design/london-transport,
350,2,v1-PROMPT-EXPLORE,6,0.89,17744,web.archive.org,Web & UI,Dieter Rams / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer Info,https://web.archive.org/web/20091221072212/http://designmuseum.org/design/dieter-rams,
351,2,v1-PROMPT-EXPLORE,6,0.89,17744,web.archive.org,Web & UI,Dieter Rams / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer Info,https://web.archive.org/web/20091221090933/http://designmuseum.org/design/dieter-rams,
352,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Typography & Type|Web & UI,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/Designer In,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/peter-saville,
353,2,v1-PROMPT-EXPLORE,6,0.89,17620,web.archive.org,Typography & Type|Web & UI,Peter Saville / Designing Modern Britain - Design Museum Exhibition : - Design/Designer In,https://web.archive.org/web/20091221104949/http://designmuseum.org/design/peter-saville,
354,2,v1-PROMPT-EXPLORE,6,0.90,17596,en.wikipedia.org,Color & Palette,Chartered Society of Designers - Wikipedia,https://en.wikipedia.org/w/index.php?title=Chartered_Society_of_Designers&amp%3Baction=edit&amp%3Bsection=11,
355,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Web & UI,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/Designer Inf,https://web.archive.org/web/20091219102126/http://designmuseum.org/design/wells-coates,
356,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Web & UI,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/Designer Inf,https://web.archive.org/web/20091221070538/http://www.designmuseum.org/design/wells-coates,
357,2,v1-PROMPT-EXPLORE,6,0.89,17583,web.archive.org,Web & UI,Wells Coates / Designing Modern Britain - Design Museum Exhibition : - Design/Designer Inf,https://web.archive.org/web/20091219165429/http://designmuseum.org/design/wells-coates,
358,2,v1-PROMPT-EXPLORE,6,0.89,17563,web.archive.org,Architecture & Brutalism|Web & UI,Art and Craft Movement / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/art-and-craft-movement,
359,2,v1-PROMPT-EXPLORE,6,0.89,17335,web.archive.org,Typography & Type|Web & UI,Concorde / Designing Modern Britain - Design Museum : - Design/Designer Information,https://web.archive.org/web/20100104132628/http://designmuseum.org/design/concorde,
360,2,v1-PROMPT-EXPLORE,6,0.90,17303,web.archive.org,Web & UI,Matthew Williamson / - Design/Designer Information,https://web.archive.org/web/20091221065153/http://designmuseum.org/design/matthew-williamson,
361,2,v1-PROMPT-EXPLORE,6,0.90,16919,web.archive.org,Web & UI,Rockstar Games / - Design/Designer Information,https://web.archive.org/web/20091215134336/http://designmuseum.org/design/rockstar-games,
362,2,v1-PROMPT-EXPLORE,6,0.90,16868,web.archive.org,Web & UI,Isambard Kingdom Brunel / - Design/Designer Information,https://web.archive.org/web/20100124232226/http://designmuseum.org/design/isambard-kingdom-brunel,
363,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Architecture & Brutalism|Web & UI,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Information,https://web.archive.org/web/20091219185418/http://www.designmuseum.org/design/cameron-sinclair,
364,2,v1-PROMPT-EXPLORE,6,0.90,16865,web.archive.org,Architecture & Brutalism|Web & UI,Cameron Sinclair / Designer of the Year 2006 nominee : - Design/Designer Information,https://web.archive.org/web/20091219181601/http://designmuseum.org/design/cameron-sinclair,
365,2,v1-PROMPT-EXPLORE,6,0.89,16779,web.archive.org,Web & UI|Material & 3D,Vivienne Westwood / - Design/Designer Information,https://web.archive.org/web/20091221090127/http://designmuseum.org/design/vivienne-westwood,
366,2,v1-PROMPT-EXPLORE,6,0.91,16750,web.archive.org,Web & UI,Joshua Davis / Digital Design Museum : - Design/Designer Information,https://web.archive.org/web/20100106002649/http://designmuseum.org/design/joshua-davis,
367,2,v1-PROMPT-EXPLORE,6,0.91,16750,web.archive.org,Web & UI,Joshua Davis / Digital Design Museum : - Design/Designer Information,https://web.archive.org/web/20091221102010/http://designmuseum.org/design/joshua-davis,
368,2,v1-PROMPT-EXPLORE,6,0.91,16715,en.wikipedia.org,Typography & Type|Color & Palette,Myriad (typeface) - Wikipedia,https://en.wikipedia.org/wiki/Myriad_(typeface),
369,2,v1-PROMPT-EXPLORE,6,0.89,16688,web.archive.org,Web & UI,Alec Issigonis / Designing Modern Britain - Design Museum Exhibition : - Design/Designer I,https://web.archive.org/web/20091221102303/http://designmuseum.org/design/alec-issigonis,
370,2,v1-PROMPT-EXPLORE,6,0.89,16673,web.archive.org,Web & UI,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100227083511/http://designmuseum.org/design/louis-kahn,
371,2,v1-PROMPT-EXPLORE,6,0.89,16651,web.archive.org,Web & UI,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100106022108/http://designmuseum.org/design/louis-kahn,
372,2,v1-PROMPT-EXPLORE,6,0.89,16651,web.archive.org,Web & UI,Louis Kahn / - Design/Designer Information,https://web.archive.org/web/20100104152954/http://designmuseum.org/design/louis-kahn,
373,2,v1-PROMPT-EXPLORE,6,0.91,16626,en.wikipedia.org,Color & Palette|Editorial & Print,Domus (magazine) - Wikipedia,https://en.wikipedia.org/wiki/Domus_(magazine),
374,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Web & UI,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100105162547/http://designmuseum.org/design/alison-peter-smithson,
375,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Web & UI,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20091221102258/http://designmuseum.org/design/alison-peter-smithson,
376,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Web & UI,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100105203828/http://designmuseum.org/design/alison-peter-smithson,
377,2,v1-PROMPT-EXPLORE,6,0.88,16624,web.archive.org,Web & UI,Alison + Peter Smithson / - Design/Designer Information,https://web.archive.org/web/20100107023602/http://designmuseum.org/design/alison-peter-smithson,
378,2,v1-PROMPT-EXPLORE,6,0.90,16481,web.archive.org,Web & UI,Charles + Ray Eames / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105173740/http://designmuseum.org/design/charles-ray-eames,
379,2,v1-PROMPT-EXPLORE,6,0.90,16481,web.archive.org,Web & UI,Charles + Ray Eames / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091219144208/http://designmuseum.org/design/charles-ray-eames,
380,2,v1-PROMPT-EXPLORE,6,0.91,16467,web.archive.org,Branding & Identity|Architecture & Brutalism,"A Life in Her Work: Pentagram's Paula Scher on Ideas, Invention, and Learning",https://web.archive.org/web/20231127122548/https://www.madamearchitect.org/interviews/2020/7/16/paula-scher,
381,2,v1-PROMPT-EXPLORE,6,0.89,16456,web.archive.org,Web & UI,Jock Kinneir + Margaret Calvert / Designing Modern Britain - Design Museum : - Design/Desi,https://web.archive.org/web/20100105210603/http://designmuseum.org/design/jock-kinneir-margaret-calvert,
382,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Color & Palette|Editorial & Print,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091218113508/http://designmuseum.org/design/manolo-blahnik,
383,2,v1-PROMPT-EXPLORE,6,0.90,16306,web.archive.org,Color & Palette|Editorial & Print,Manolo Blahnik / - Design/Designer Information,https://web.archive.org/web/20091221073201/http://designmuseum.org/design/manolo-blahnik,
384,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Typography & Type|Web & UI,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/Designer I,https://web.archive.org/web/20091221100022/http://www.designmuseum.org/design/matthew-carter,
385,2,v1-PROMPT-EXPLORE,6,0.90,16292,web.archive.org,Typography & Type|Web & UI,Matthew Carter / Designing Modern Britain - Design Museum Exhibition : - Design/Designer I,https://web.archive.org/web/20091221070538/http://designmuseum.org/design/matthew-carter,
386,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Typography & Type|Web & UI,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091221081007/http://www.designmuseum.org/design/ben-wilson,
387,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Typography & Type|Web & UI,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/ben-wilson,
388,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Typography & Type|Web & UI,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091217070341/http://www.designmuseum.org/design/ben-wilson,
389,2,v1-PROMPT-EXPLORE,6,0.91,16261,web.archive.org,Typography & Type|Web & UI,Ben Wilson / FIXED : - Design/Designer Information,https://web.archive.org/web/20091220075344/http://designmuseum.org/design/ben-wilson,
390,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Web & UI,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104042613/http://designmuseum.org/design/page74546,
391,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Web & UI,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100105193854/http://designmuseum.org/design/page74546,
392,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Web & UI,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104152954/http://designmuseum.org/design/page74546,
393,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Web & UI,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100104183306/http://designmuseum.org/design/page74546,
394,2,v1-PROMPT-EXPLORE,6,0.90,16238,web.archive.org,Web & UI,Edward McKnight Kauffer / - Design/Designer Information,https://web.archive.org/web/20100126041434/http://designmuseum.org/design/page74546,
395,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Editorial & Print|Architecture & Brutalism,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100105183048/http://designmuseum.org/design/charlotte-perriand,
396,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Editorial & Print|Architecture & Brutalism,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100117181738/http://designmuseum.org/design/charlotte-perriand,
397,2,v1-PROMPT-EXPLORE,6,0.90,16182,web.archive.org,Editorial & Print|Architecture & Brutalism,Charlotte Perriand / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091211063954/http://designmuseum.org/design/charlotte-perriand,
398,2,v1-PROMPT-EXPLORE,6,0.91,16136,web.archive.org,Color & Palette|Architecture & Brutalism,Buildings & Gardens,https://web.archive.org/web/20090831061837/http://www.stcatz.ox.ac.uk/the_college_pages/buildings_and_gardens.htm,
399,2,v1-PROMPT-EXPLORE,6,0.89,16111,web.archive.org,Minimalism|Web & UI,Tord Boontje / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20100104154019/http://designmuseum.org/design/tord-boontje,
400,2,v1-PROMPT-EXPLORE,6,0.89,16111,web.archive.org,Minimalism|Web & UI,Tord Boontje / Design Museum Collection : - Design/Designer Information,https://web.archive.org/web/20091221100022/http://designmuseum.org/design/tord-boontje,
401,2,v1-PROMPT-EXPLORE,6,0.90,16069,web.archive.org,Web & UI,Achille Castiglioni / 25/25 - Celebrating 25 Years of Design : - Design/Designer Informati,https://web.archive.org/web/20091221075742/http://designmuseum.org/design/achille-castiglioni,
402,2,v1-PROMPT-EXPLORE,6,0.90,16069,web.archive.org,Web & UI,Achille Castiglioni / 25/25 - Celebrating 25 Years of Design : - Design/Designer Informati,https://web.archive.org/web/20091221102328/http://www.designmuseum.org/design/achille-castiglioni,
403,2,v1-PROMPT-EXPLORE,6,0.90,16069,web.archive.org,Web & UI,Achille Castiglioni / 25/25 - Celebrating 25 Years of Design : - Design/Designer Informati,https://web.archive.org/web/20091221100022/http://designmuseum.org/design/achille-castiglioni,
404,2,v1-PROMPT-EXPLORE,6,0.90,16069,web.archive.org,Web & UI,Achille Castiglioni / 25/25 - Celebrating 25 Years of Design : - Design/Designer Informati,https://web.archive.org/web/20091217074006/http://designmuseum.org/design/achille-castiglioni,
405,2,v1-PROMPT-EXPLORE,6,0.89,16037,en.wikipedia.org,Color & Palette,Design science - Wikipedia,https://en.wikipedia.org/wiki/Design_science,
406,2,v1-PROMPT-EXPLORE,6,0.90,16019,web.archive.org,Web & UI,matali crasset / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer I,https://web.archive.org/web/20091221104949/http://designmuseum.org/design/matali-crasset,
407,2,v1-PROMPT-EXPLORE,6,0.90,16019,web.archive.org,Web & UI,matali crasset / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer I,https://web.archive.org/web/20091219185005/http://designmuseum.org/design/matali-crasset,
408,2,v1-PROMPT-EXPLORE,6,0.90,16019,web.archive.org,Web & UI,matali crasset / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer I,https://web.archive.org/web/20091219122542/http://designmuseum.org/design/matali-crasset,
409,2,v1-PROMPT-EXPLORE,6,0.90,16019,web.archive.org,Web & UI,matali crasset / Selector for 25/25 - Celebrating 25 Years of Design : - Design/Designer I,https://web.archive.org/web/20100124141040/http://designmuseum.org/design/matali-crasset,
410,2,v1-PROMPT-EXPLORE,6,0.90,15942,web.archive.org,Architecture & Brutalism|Web & UI,Archigram / - Design/Designer Information,https://web.archive.org/web/20100105162547/http://designmuseum.org/design/archigram,
411,2,v1-PROMPT-EXPLORE,6,0.89,15793,web.archive.org,Typography & Type|Editorial & Print,Penguin Books / Designing Modern Britain - Design Museum Exhibition : - Design/Designer In,https://web.archive.org/web/20091221080006/http://designmuseum.org/design/penguin-books,
412,2,v1-PROMPT-EXPLORE,6,0.89,15793,web.archive.org,Typography & Type|Editorial & Print,Penguin Books / Designing Modern Britain - Design Museum Exhibition : - Design/Designer In,https://web.archive.org/web/20091221070538/http://www.designmuseum.org/design/penguin-books,
413,2,v1-PROMPT-EXPLORE,6,0.91,15741,en.wikipedia.org,Color & Palette|Web & UI,Graphical widget - Wikipedia,https://en.wikipedia.org/wiki/Graphical_widget,
414,2,v1-PROMPT-EXPLORE,6,0.90,15729,web.archive.org,Web & UI,Viable / Design Mart – Design Museum Exhibition : - Design/Designer Information,https://web.archive.org/web/20100104152954/http://designmuseum.org/design/viable,
415,2,v1-PROMPT-EXPLORE,6,0.90,15729,web.archive.org,Web & UI,Viable / Design Mart – Design Museum Exhibition : - Design/Designer Information,https://web.archive.org/web/20100104044457/http://designmuseum.org/design/viable,
416,2,v1-PROMPT-EXPLORE,6,0.90,15729,web.archive.org,Web & UI,Viable / Design Mart – Design Museum Exhibition : - Design/Designer Information,https://web.archive.org/web/20100104052100/http://www.designmuseum.org/design/viable,
417,2,v1-PROMPT-EXPLORE,6,0.88,15664,web.archive.org,Architecture & Brutalism|Web & UI,Richard Rogers / Richard Rogers + Architects – From the House to the City : - Design/Desig,https://web.archive.org/web/20091219190911/http://www.designmuseum.org/design/richard-rogers,
418,2,v1-PROMPT-EXPLORE,6,0.91,15661,en.wikipedia.org,Color & Palette,Wayfinding - Wikipedia,https://en.wikipedia.org/wiki/Wayfinding,
419,2,v1-PROMPT-EXPLORE,6,0.91,15661,en.wikipedia.org,Color & Palette,Wayfinding - Wikipedia,https://en.wikipedia.org/w/index.php?title=Wayfinding&amp%3Baction=edit&amp%3Bsection=3,
420,2,v1-PROMPT-EXPLORE,6,0.91,15661,en.wikipedia.org,Color & Palette,Wayfinding - Wikipedia,https://en.wikipedia.org/w/index.php?title=Wayfinding&amp%3Baction=edit&amp%3Bsection=1,
421,2,v1-PROMPT-EXPLORE,6,0.90,15561,en.wikipedia.org,Color & Palette,Urban planning in Nazi Germany - Wikipedia,https://en.wikipedia.org/wiki/Urban_planning_in_Nazi_Germany,
422,2,v1-PROMPT-EXPLORE,6,0.90,15561,en.wikipedia.org,Color & Palette,Urban planning in Nazi Germany - Wikipedia,https://en.wikipedia.org/w/index.php?title=Urban_planning_in_Nazi_Germany&amp%3Baction=edit&amp%3Bsection=14,
423,2,v1-PROMPT-EXPLORE,6,0.90,15561,en.wikipedia.org,Color & Palette,Urban planning in Nazi Germany - Wikipedia,https://en.wikipedia.org/w/index.php?title=Urban_planning_in_Nazi_Germany&amp%3Baction=edit&amp%3Bsection=1,
424,2,v1-PROMPT-EXPLORE,6,0.89,15496,web.archive.org,Web & UI,Reginald Mitchell / - Design/Designer Information,https://web.archive.org/web/20100106002649/http://designmuseum.org/design/reginald-mitchell,
425,2,v1-PROMPT-EXPLORE,6,0.90,15442,web.archive.org,Web & UI,Jaguar / Great British Design Quest : - Design/Designer Information,https://web.archive.org/web/20091221070603/http://designmuseum.org/design/jaguar,
426,2,v1-PROMPT-EXPLORE,6,0.90,15442,web.archive.org,Web & UI,Jaguar / Great British Design Quest : - Design/Designer Information,https://web.archive.org/web/20091221075836/http://designmuseum.org/design/jaguar,
427,2,v1-PROMPT-EXPLORE,6,0.90,15442,web.archive.org,Web & UI,Jaguar / Great British Design Quest : - Design/Designer Information,https://web.archive.org/web/20091221090127/http://designmuseum.org/design/jaguar,
